researcher_id,author_name,paper_id,title,authors,co_authors_count,citations,year,journal
52,Erica Small,R52_P29,Attack despite body where glass call produce,Erica Small; Mary Mckinney; Barry Miller; Mary Gonzalez; Eric Adkins; Carol Ray; Christopher Cunningham; Nancy Lawrence; Crystal Ingram; Joshua West,9,22,2000,Intuitive object-oriented implementation Journal
52,Erica Small,R52_P30,Already plan story success model visit,Erica Small; Sara Shannon; Sandra Smith; Logan Beltran; Kimberly Mitchell,4,60,2003,Operative maximized info-mediaries Journal
52,Erica Small,R52_P31,Again beyond cultural draw real,Erica Small; Christine Hanson; Jo Smith; James Hicks; Kaitlyn Bailey; Bobby Nguyen; Roger Garcia; Katrina Brown,7,152,2011,Synchronized tangible projection Journal
52,Erica Small,R52_P32,Manage or would site spend next parent,Erica Small; Shelly Brown; Wayne Ritter; Jeffrey Johnson; Nicole Lopez; Alexandria Butler,5,54,2015,Organic local initiative Journal
52,Erica Small,R52_P33,Lot organization poor entire others production company,Erica Small; Paul Marshall,1,109,2021,Multi-tiered leadingedge matrix Journal
52,Erica Small,R52_P34,Success live else guy reason finally director,Erica Small; Christopher Ramos; Robert Gregory; Kelly Thomas; Brenda Barnes; Lindsey Coffey; Rose Diaz; Timothy Fuentes,7,313,1995,Ergonomic impactful forecast Journal
52,Erica Small,R52_P35,Throw skin myself general floor into save,Erica Small; Andrew Richardson DDS,1,96,2000,Intuitive user-facing Internet solution Journal
52,Erica Small,R52_P36,Name mean decide attack old else food art,Erica Small; Erica Benton; Thomas Evans; Hailey Harris; Daniel Fernandez; Eric Mata; Douglas Morris; Billy Boyer; Miranda Castaneda; Margaret Powell,9,316,1985,Versatile national access Journal
52,Erica Small,R52_P37,Sound which yet school traditional,Erica Small; James Ortega; Jean Martin; Kayla Welch,3,498,2018,Public-key needs-based ability Journal
52,Erica Small,R52_P38,Loss rich conference throughout democratic,Erica Small; Daniel Hawkins; Diana Castro; Seth Lopez; Laura Parrish; Rebecca Moore; Tiffany Davis; Tonya Fitzpatrick; Brenda Molina; Todd Duarte,9,149,1984,Reduced maximized support Journal
53,Gregory Jennings,R53_P1,Guess game everything successful party five today,Gregory Jennings; Sydney Miller,1,86,1991,Function-based upward-trending attitude Journal
53,Gregory Jennings,R53_P2,Girl different data trip measure,Gregory Jennings; Connor Contreras; Alexa Riggs; Nicole Bean,3,470,2009,Visionary 24hour application Journal
53,Gregory Jennings,R53_P3,Stock mean research pressure begin challenge,Gregory Jennings; Holly Warren; Joshua Solomon; Eduardo Weber; James Jennings; Shelley Medina; Kenneth Rosales,6,312,1988,Multi-lateral leadingedge attitude Journal
53,Gregory Jennings,R53_P4,Our prepare face level themselves degree decide,Gregory Jennings; David Christian; Andrew Harrison; Tracy Hernandez; Cynthia Clark; Emily Williams,5,284,2002,Quality-focused leadingedge conglomeration Journal
53,Gregory Jennings,R53_P5,Example ball bed southern dream table religious,Gregory Jennings; Melanie Perez; Micheal Norris; David Bennett; Paul Thomas,4,140,2002,Horizontal zero tolerance secured line Journal
53,Gregory Jennings,R53_P6,Authority seek mouth former past,Gregory Jennings; Tiffany Hernandez,1,44,2019,Grass-roots high-level functionalities Journal
53,Gregory Jennings,R53_P7,Plant memory money bag,Gregory Jennings; William Perry; Matthew Brown,2,84,2016,Re-engineered heuristic archive Journal
53,Gregory Jennings,R53_P8,Opportunity PM kind partner friend memory,Gregory Jennings; Ashley Carson; Robert Valenzuela,2,133,2009,Networked 24hour frame Journal
53,Gregory Jennings,R53_P9,Home man name floor like upon,Gregory Jennings; Brittany Jones; Shaun Pruitt; Steven Schroeder; Hannah Newton; Alexis Jones; Tim Mcdaniel,6,149,2012,Grass-roots asynchronous algorithm Journal
53,Gregory Jennings,R53_P10,Hear college product agent get us air,Gregory Jennings; Jeremy King,1,413,2022,Versatile composite pricing structure Journal
53,Gregory Jennings,R53_P11,Simply matter ball lawyer set,Gregory Jennings; Nicolas Jones; Rebecca Tran; Paul Riley,3,415,1993,Mandatory discrete definition Journal
53,Gregory Jennings,R53_P12,Medical public nature ground,Gregory Jennings; Amber Willis; Mrs. Ashley Alexander MD; William Moore,3,121,2015,Diverse 24hour toolset Journal
53,Gregory Jennings,R53_P13,Who surface service local direction Republican,Gregory Jennings; Thomas Brown; Elizabeth Brown; Melissa Jackson; Perry Tucker; Robin Kramer; David Horne; Peter Huynh; Meghan Hall; Heather Clark,9,161,2021,Robust intermediate concept Journal
53,Gregory Jennings,R53_P14,Successful no ground modern,Gregory Jennings; William Mills; Samantha Roberts; David Anderson; Kaylee Burnett; Anthony Gallegos; Kayla Simpson; Kevin Huff,7,27,1998,Reduced optimizing flexibility Journal
53,Gregory Jennings,R53_P15,Level color arrive appear education,Gregory Jennings; Kenneth Hall; Benjamin Martinez; Sarah Smith; David Foster; Kathy Hill; Jennifer Craig; Mr. Edward Ramirez; James Smith,8,117,1987,Decentralized next generation capacity Journal
53,Gregory Jennings,R53_P16,Role should surface some enjoy challenge,Gregory Jennings; Kimberly Lee; Christine Fowler; Scott Gibbs; Laurie Campbell; Kevin Ayala; Albert Foster; Erin Mccann; Michael Jordan; Theresa Mcconnell,9,362,2012,Devolved directional infrastructure Journal
53,Gregory Jennings,R53_P17,Interview hundred model least,Gregory Jennings; Roy Tran,1,445,1998,Extended static support Journal
53,Gregory Jennings,R53_P18,History environment particular these middle sense detail,Gregory Jennings; Marcus Spence; Jacob Yang; Jennifer Boyd; Haley White; Sara Hobbs; Sean Davis; Robert Burns; Jordan Murphy,8,194,2021,Fully-configurable global encryption Journal
53,Gregory Jennings,R53_P19,Task already set well always work learn,Gregory Jennings; Eric Carson; Scott Andrews,2,448,2013,Upgradable mobile customer loyalty Journal
53,Gregory Jennings,R53_P20,Behind upon professional significant economy gas,Gregory Jennings; Steven Weaver; Lauren Nielsen; Nichole Carter; Michael Burch; Mario Ramirez; John Reeves,6,498,1980,Organized discrete pricing structure Journal
53,Gregory Jennings,R53_P21,Produce media product soon quality interesting type,Gregory Jennings; Jasmine Hunter,1,417,2008,Diverse bi-directional software Journal
53,Gregory Jennings,R53_P22,Final audience allow Mrs forward,Gregory Jennings; Sylvia Barnes DVM; Charles Murphy; Christopher Decker; Briana Carrillo; Carol Henry; Margaret Ferguson; Matthew Scott; Lauren Weber,8,294,2005,Enterprise-wide discrete installation Journal
53,Gregory Jennings,R53_P23,Factor rest girl yourself sing then cover,Gregory Jennings; Amy Norton; Steven Harris; Isabella Powell; Johnny Martinez DDS; Dawn Mckinney; Denise Torres; Paul Nelson,7,16,1992,Open-architected 4thgeneration productivity Journal
53,Gregory Jennings,R53_P24,Chance similar yet,Gregory Jennings; Jay Novak,1,324,1982,Organic holistic installation Journal
53,Gregory Jennings,R53_P25,Main once model claim run me together see,Gregory Jennings; Jesse Harris,1,6,2018,Balanced leadingedge throughput Journal
53,Gregory Jennings,R53_P26,Office scientist chance tell boy system turn,Gregory Jennings; Mr. Jason Welch,1,308,1996,Future-proofed empowering parallelism Journal
53,Gregory Jennings,R53_P27,Meet structure student reduce vote whose,Gregory Jennings; Michael Browning; Sara Morris; Natasha Thomas; Leslie Flynn; Kathleen Martinez; Miguel Smith; Karen Hebert; Dawn Mccarty; James Mcguire,9,170,1982,Inverse even-keeled knowledge user Journal
53,Gregory Jennings,R53_P28,Too important however management goal,Gregory Jennings; Dr. Jeffrey Ewing; Laura Mann; Ashley Jordan; Erika Jenkins; Elizabeth Key,5,206,2022,Balanced explicit capability Journal
53,Gregory Jennings,R53_P29,True reach decision natural beyond training imagine huge,Gregory Jennings; Carol Stephenson; Oscar Collins; Jennifer Riggs; Austin Dixon; Denise Olson MD; Douglas Roman; Kayla Zavala MD; Manuel Myers; Erica Pope,9,415,2007,Persevering cohesive open system Journal
53,Gregory Jennings,R53_P30,Hotel ask either reduce,Gregory Jennings; Kaitlin Davis; Ricky Powers; Michelle Reyes; Wayne Mitchell; David Reid; Mark Pearson; Jennifer Cunningham; Danny Jackson,8,72,1980,Monitored 5thgeneration protocol Journal
53,Gregory Jennings,R53_P31,Letter program hand threat,Gregory Jennings; Walter Johnson; Danny Wilson; Robert Mathews; Susan Castro; Gary Watson; Ethan Johnson; Nicholas Wade; Mrs. Tracey Moore; Amanda Ross,9,92,2001,Profit-focused value-added Internet solution Journal
53,Gregory Jennings,R53_P32,Camera course up only,Gregory Jennings; Tracy Payne; Christopher Peck; Linda Sawyer; Jeffrey Johnson; Frances Reed; John Juarez; Nicole Neal; Sean Gonzalez; Danielle Cook,9,335,2023,Proactive encompassing frame Journal
53,Gregory Jennings,R53_P33,Environment than southern free position,Gregory Jennings; Lori Vasquez; Ashley Hurley; Brandon Ramirez; Francisco Mays; Jessica Rogers; Charles Bradford,6,434,2020,Cloned context-sensitive knowledgebase Journal
53,Gregory Jennings,R53_P34,Scientist member woman,Gregory Jennings; Derrick Vazquez; Nathan Jones; Denise Schroeder,3,198,1998,Fundamental zero-defect knowledge user Journal
53,Gregory Jennings,R53_P35,East should way network share,Gregory Jennings; Monica Quinn; Chad Morales; Paul Guzman; Adrian Christian; Joshua Watkins; Erin Pena; Amanda Martinez MD; Micheal Johnson; Kristen Figueroa DDS,9,449,1994,Realigned radical protocol Journal
53,Gregory Jennings,R53_P36,Game political result price special,Gregory Jennings; Amanda Lopez; David Jones; Jason Turner; Chad Fields; Tyler Roberts,5,386,2009,Business-focused global implementation Journal
53,Gregory Jennings,R53_P37,Certain boy relationship right get,Gregory Jennings; Cheryl Waters; Robert Adams; Kristin Combs; Melissa Morris; Christopher Smith; April Walker; Debbie Reynolds; Michael Simpson,8,56,1997,Optional local interface Journal
53,Gregory Jennings,R53_P38,Great sure try place decision experience,Gregory Jennings; Haley Brown; Jonathan Leonard,2,434,2011,Decentralized well-modulated instruction set Journal
53,Gregory Jennings,R53_P39,Huge goal more century,Gregory Jennings; Tara Rich; Stephen Mack; Allison Ferrell; Stephanie Werner DDS; David Rangel MD; Maureen Carroll,6,135,1985,Object-based explicit projection Journal
53,Gregory Jennings,R53_P40,Fly however mean actually follow,Gregory Jennings; Laura Collins; Kelly Wood; Tammy Pittman; Kara Moreno; Tanya Martinez; Jeffrey Reyes; Craig Wood; Jennifer Thomas; Michael Taylor,9,203,2019,Vision-oriented high-level matrix Journal
53,Gregory Jennings,R53_P41,South like discuss effect,Gregory Jennings; Lisa Lawson; Haley Morgan; Sandy Nicholson PhD; Taylor Logan,4,291,1997,Operative national encoding Journal
53,Gregory Jennings,R53_P42,Team market question ago,Gregory Jennings; Edward Dillon; Paul Guerrero; Debra Walker; Daniel Davis; Maria Horton; Amanda Robinson,6,321,1994,Devolved multimedia adapter Journal
53,Gregory Jennings,R53_P43,Still issue production interview,Gregory Jennings; Kenneth Williams; Mark Moyer; John Walters,3,19,1998,Front-line user-facing standardization Journal
53,Gregory Jennings,R53_P44,Bag their far necessary,Gregory Jennings; Danielle Mcdonald; Jennifer Sparks; Jillian Dawson; Nicole Newman; Timothy Randolph; Frederick Vargas,6,2,1993,Versatile actuating structure Journal
53,Gregory Jennings,R53_P45,Campaign those manage late consider,Gregory Jennings; Ivan Craig; Zachary Barrett; Sherry Lopez; Timothy Fox; Andrew Dawson; David Wilcox; Kimberly Weaver; Elizabeth Shepherd,8,319,1983,Seamless clear-thinking challenge Journal
53,Gregory Jennings,R53_P46,Left too personal this sign,Gregory Jennings; Matthew Moody; Paul Brown; Michael Bowen; Kevin Fox,4,59,1990,Ameliorated well-modulated synergy Journal
54,Matthew Brown,R54_P1,System require region listen,Matthew Brown; Jennifer Benitez; Kelly Mcguire,2,106,1988,Intuitive fault-tolerant installation Journal
54,Matthew Brown,R54_P2,Skin democratic increase try their thank for,Matthew Brown; Penny Murphy; Brandy Compton,2,347,1994,Programmable well-modulated open system Journal
54,Matthew Brown,R54_P3,Security common well forward piece beautiful,Matthew Brown; Daniel Freeman; James Gonzalez; Lauren Ware; Ralph Hart; Katherine Marshall; John Sims; Sean Taylor; Nathan Martinez; Anne Scott,9,47,2015,Customizable transitional open architecture Journal
54,Matthew Brown,R54_P4,Other house floor focus follow future,Matthew Brown; Kevin Fischer; Michael Griffin; Rachel Ritter; Jorge Smith; Todd Robertson; Mr. Christopher Thompson; Stephanie Carter; Melissa Benjamin; Michael Anderson,9,135,2016,Profit-focused incremental secured line Journal
54,Matthew Brown,R54_P5,Wear generation lead,Matthew Brown; Brittney Rivera; Daniel Kent; Tommy Murphy; Julie Lowe; Kathleen Lewis; Rachel Anderson; Patricia Patel,7,367,2011,Innovative multi-state customer loyalty Journal
54,Matthew Brown,R54_P6,Program across remember opportunity out,Matthew Brown; John Woods; Melissa White; Tina Gutierrez; Wendy Carlson,4,313,1996,Polarized fresh-thinking application Journal
54,Matthew Brown,R54_P7,Thought without page marriage protect listen,Matthew Brown; Stephanie Brady; Paul Jackson; Isabella Henderson; Danielle Mayo; Christian Sherman,5,354,1998,Polarized empowering infrastructure Journal
54,Matthew Brown,R54_P8,Third for knowledge save,Matthew Brown; Daniel Daniel; Justin Davis; Jonathan Mills; Kurt Cain; Debra Barber; Traci Jones; Anita Lynch,7,191,2007,Networked object-oriented hub Journal
54,Matthew Brown,R54_P9,Prevent prove door side house,Matthew Brown; Sydney Cook; Dawn Carpenter; Lauren Brown; Gabrielle Oneal; Zachary Brown; James Dawson,6,264,2008,Sharable zero tolerance portal Journal
54,Matthew Brown,R54_P10,Home argue member thank,Matthew Brown; Rhonda Bradford,1,441,1995,Decentralized actuating help-desk Journal
54,Matthew Brown,R54_P11,Bed scientist hair tell,Matthew Brown; Shelly Watts; Mark Lambert; Jason Galvan,3,214,2000,Centralized exuding middleware Journal
54,Matthew Brown,R54_P12,First see hotel leave recent free fear or,Matthew Brown; Amanda Davis; Kevin Jacobs; Lindsay Davis; Joshua Dickson,4,63,2021,Polarized responsive complexity Journal
54,Matthew Brown,R54_P13,Off describe receive bit,Matthew Brown; Mrs. Laura Ruiz; Alejandro Brown; Joshua Nichols; Jonathan Miller; Lawrence Jones,5,484,2001,Polarized 24/7 application Journal
54,Matthew Brown,R54_P14,Position as opportunity someone send list project trade,Matthew Brown; Kyle Moore; Heidi Anderson; Kristie Barnett; Stephanie Lee; Brittany Hernandez; Michelle Franklin,6,61,1995,Future-proofed context-sensitive standardization Journal
54,Matthew Brown,R54_P15,Myself keep partner billion,Matthew Brown; Cheyenne Pratt; Jennifer Washington; Joseph Collins; Deborah Hill; Andrew Cohen; Danielle Chang; Barbara Pierce; Michael Fox,8,7,2019,Face-to-face disintermediate help-desk Journal
54,Matthew Brown,R54_P16,Idea financial very go agent quality,Matthew Brown; Marie Flores; Aaron Conway,2,236,2009,Business-focused needs-based matrices Journal
54,Matthew Brown,R54_P17,Organization sound employee matter bag deep most,Matthew Brown; Kimberly Simmons,1,221,2005,Realigned systemic instruction set Journal
54,Matthew Brown,R54_P18,Home form very doctor stage,Matthew Brown; Patrick Ortiz; Troy Ray,2,1,1991,Ergonomic human-resource toolset Journal
54,Matthew Brown,R54_P19,Turn color boy understand general consider,Matthew Brown; Mr. Stephen Jimenez; Erik Morris; Kyle Smith; April Kennedy; Allison Mendoza; Kristy Martin; Henry Matthews,7,370,1997,Digitized coherent utilization Journal
54,Matthew Brown,R54_P20,Administration mouth scientist first boy news,Matthew Brown; Edward Rowland,1,317,2017,Organized disintermediate installation Journal
54,Matthew Brown,R54_P21,Day kid more glass late federal,Matthew Brown; Melanie Reed; Heidi Wilson; Mark Nichols,3,238,2017,Focused human-resource Internet solution Journal
54,Matthew Brown,R54_P22,Usually ask itself such floor fund economy live,Matthew Brown; Jeffrey Moore,1,450,2009,Fundamental empowering utilization Journal
54,Matthew Brown,R54_P23,Middle know himself spring size,Matthew Brown; Angela Kelley; Kelly Rivera; Seth Medina DVM; Cody Wheeler; Alyssa Brown,5,172,1992,Digitized directional middleware Journal
54,Matthew Brown,R54_P24,Go box discover focus hair,Matthew Brown; Nicholas Jones; Eric Lopez; Scott Stevenson; William Lopez,4,410,1986,Reverse-engineered 24/7 functionalities Journal
54,Matthew Brown,R54_P25,From dark theory crime require partner,Matthew Brown; Timothy Nicholson; Alicia Foster; Kathy Cross; Jamie Smith; John Soto DDS; Shannon Thomas; Karen Lee,7,277,1994,Focused dynamic approach Journal
54,Matthew Brown,R54_P26,Use lay ok spend right test suffer in,Matthew Brown; Mary Forbes; Erika Rogers; Shawn Brown; Diamond Cox,4,206,2011,Optimized dynamic application Journal
54,Matthew Brown,R54_P27,Over church particular win,Matthew Brown; Patricia Johnson MD; Lisa Page; Brittany Kelly; Christopher Roberts; Gary Torres; Gregory Porter; Jeremy Harris,7,278,1985,Balanced leadingedge strategy Journal
54,Matthew Brown,R54_P28,Clearly soon firm bed these skill,Matthew Brown; Julia Johnson; Kathryn Smith; Ethan Gonzalez; April Gonzalez,4,471,2016,Reactive zero administration success Journal
54,Matthew Brown,R54_P29,Local join describe people he show scientist wind,Matthew Brown; Robert Christian,1,339,2007,Object-based global process improvement Journal
54,Matthew Brown,R54_P30,Consider single movement fish natural need sit,Matthew Brown; Catherine Grimes,1,391,2016,Open-source real-time instruction set Journal
54,Matthew Brown,R54_P31,Notice sport side born without rise color,Matthew Brown; John Mendoza; Stephen Barker; Sandra Rice; Amanda Hansen; Kathryn Levine; Timothy Black,6,62,1985,Programmable full-range definition Journal
54,Matthew Brown,R54_P32,Current house from including,Matthew Brown; Karen Watson; Kristy Cole; Thomas Gibbs; Robert Flores; Margaret Beasley,5,380,2011,Decentralized interactive intranet Journal
54,Matthew Brown,R54_P33,With family condition read sort mouth,Matthew Brown; Kathryn Brown; Susan Shaffer; Brittany Cooper; Nicole Mueller; Amber Smith,5,162,1985,Polarized stable capacity Journal
54,Matthew Brown,R54_P34,Beat arrive level wear several,Matthew Brown; Audrey Gray; Barbara Miranda; Angelica Reid; Tracy Davis; Alice Hill; Heather Williams; Emily Arnold; Martin Matthews,8,216,2019,Horizontal bifurcated adapter Journal
54,Matthew Brown,R54_P35,Image through performance,Matthew Brown; Matthew Collins; Loretta Rivera; Nancy Phelps; Katie Williams; Rachel Long; Jennifer Freeman; Elizabeth Nguyen,7,254,2019,De-engineered responsive matrices Journal
55,Natasha Washington,R55_P1,Glass site significant that property,Natasha Washington; Matthew Wiggins; Sandra Russell,2,229,1981,Progressive upward-trending definition Journal
55,Natasha Washington,R55_P2,Along American alone ground option way nature event,Natasha Washington; Stephanie Pierce,1,263,2017,Total dynamic secured line Journal
55,Natasha Washington,R55_P3,Many close first feeling reach heavy,Natasha Washington; Amber Riley; Christine Jimenez; Kevin Schmitt; Tracy Chung,4,175,1991,Virtual needs-based website Journal
55,Natasha Washington,R55_P4,Discover phone family,Natasha Washington; Meghan Dunn; Brian King; Jason Cowan,3,298,2006,Realigned bi-directional definition Journal
55,Natasha Washington,R55_P5,Choice glass instead camera,Natasha Washington; Jonathan Foster,1,162,2014,Multi-layered leadingedge emulation Journal
55,Natasha Washington,R55_P6,Great marriage seat once finally evidence also art,Natasha Washington; Kathy Bowers; Steven Pearson; George Crawford; Amanda Ramirez; Tony Miller,5,499,1990,Visionary cohesive toolset Journal
55,Natasha Washington,R55_P7,To four summer energy,Natasha Washington; Cody Green; Melanie Mason; Linda Moody; Donna Andersen; Matthew Combs,5,413,2014,Visionary eco-centric knowledge user Journal
55,Natasha Washington,R55_P8,Newspaper effect media stock career owner specific,Natasha Washington; Jill Wheeler; Nancy Edwards; John Butler; Katelyn Keller; Jeffrey Kirk; April Jackson,6,85,2010,Customizable directional superstructure Journal
55,Natasha Washington,R55_P9,Course choice good history news century,Natasha Washington; Michelle Guerra; David Martinez; Haley Kirby; Heather Spears; Lori Mejia; Gina Richardson; Kathy Brown; Maria Fox,8,461,2011,Team-oriented bottom-line core Journal
55,Natasha Washington,R55_P10,Choose author hospital day allow professional,Natasha Washington; Christy Moreno; Richard Hernandez; Jerry Sanchez; Beth West; Jessica Hamilton; Susan Leon; Lauren Richard,7,355,1994,Enhanced tangible access Journal
55,Natasha Washington,R55_P11,Policy leader family rather wish face parent,Natasha Washington; Benjamin Butler; Stephen Moore; Monica Wilkerson,3,255,1982,Virtual human-resource monitoring Journal
55,Natasha Washington,R55_P12,White above rather discover power today position decide,Natasha Washington; Corey Sanders; Michelle Clark; Jerry Smith; Andrew Clark; Connie Gonzalez,5,207,2000,Open-source motivating firmware Journal
55,Natasha Washington,R55_P13,Mention black idea music,Natasha Washington; David Taylor; Bryan Harper; Sara Rojas,3,124,2004,Streamlined foreground utilization Journal
55,Natasha Washington,R55_P14,Author government simple property drive,Natasha Washington; Dr. Ian Sanchez; Shannon Riley; Michael Hampton,3,67,2022,Seamless secondary hierarchy Journal
55,Natasha Washington,R55_P15,Dog herself arrive however,Natasha Washington; Jennifer Zhang; Charles Roy; Mark Anderson DVM; Ashley Casey; Brianna Mullen MD; Terri Frank; Tyler Martinez; Dylan Jones; Sarah Wu,9,449,1999,Advanced motivating instruction set Journal
55,Natasha Washington,R55_P16,Carry past model also your local,Natasha Washington; Sean Henderson; Timothy Williams; Jennifer Davis,3,47,2002,Proactive solution-oriented adapter Journal
55,Natasha Washington,R55_P17,Box among west likely,Natasha Washington; Joseph Beltran; Douglas Gonzalez,2,407,2007,Object-based next generation workforce Journal
56,Manuel Morrison,R56_P1,Suddenly school hospital huge always account,Manuel Morrison; Matthew Mitchell; Roger Orozco; Joseph Ferguson; Carolyn Hall; Joseph Preston,5,190,2000,Distributed 4thgeneration application Journal
56,Manuel Morrison,R56_P2,Common offer provide company side,Manuel Morrison; Brian Watkins; Danielle Sutton,2,267,1983,Enhanced coherent policy Journal
56,Manuel Morrison,R56_P3,Factor political media I find outside,Manuel Morrison; Anthony Alvarez,1,245,2021,Implemented mobile throughput Journal
56,Manuel Morrison,R56_P4,Send describe in out model,Manuel Morrison; Gregory Spence; Mariah Ramirez; Kimberly Fernandez; Adam Harmon; Tracy Williamson; Cole Wallace,6,467,2004,Self-enabling object-oriented conglomeration Journal
56,Manuel Morrison,R56_P5,Soldier she yard religious,Manuel Morrison; Corey Young; Jade Fisher,2,13,2006,Digitized bandwidth-monitored product Journal
56,Manuel Morrison,R56_P6,Any fine all though,Manuel Morrison; Virginia Sellers; Adam Boyle; Christopher Bonilla; Keith Jones; Donald Hodges; Timothy Hall,6,54,1997,Operative empowering adapter Journal
56,Manuel Morrison,R56_P7,Tough well couple,Manuel Morrison; John Vazquez; Riley Phillips; Oscar Williams; Lindsey Walsh; Julian Harper; Abigail Greer; Jennifer Alexander,7,375,1990,Multi-tiered bandwidth-monitored frame Journal
56,Manuel Morrison,R56_P8,Sort young half hard,Manuel Morrison; Jeffrey Ward; David Landry; Cody Hebert; Nicole Mendoza; James Nguyen,5,276,2002,Focused scalable help-desk Journal
56,Manuel Morrison,R56_P9,Ok whom hand knowledge kitchen,Manuel Morrison; Eric Williams; Jonathan Lee; Jon Fleming; Sarah Snyder; Patricia Martin; Mrs. Julie Durham; Susan Middleton; Michelle Morales; Shannon Garcia,9,424,2020,Optimized 3rdgeneration concept Journal
57,Emily Krueger,R57_P1,Rich break fall south,Emily Krueger; Jackson Torres; Daniel Herman; Jill Leblanc,3,405,1980,Cross-group asymmetric firmware Journal
57,Emily Krueger,R57_P2,Of two radio I,Emily Krueger; Tanner Stewart; Harold Yang; David Orozco; Rebecca Fitzpatrick; Terrence Murray; Daniel Mcdowell; Michael Hayes,7,63,1983,Phased transitional firmware Journal
57,Emily Krueger,R57_P3,Place practice lawyer ahead each fish onto,Emily Krueger; Ryan Green; Kelly Wade; Tara Bartlett; Carlos Ross; Steven Kim; Brittany Carter; Sergio Harris; Carrie Horne,8,192,1991,Public-key directional array Journal
57,Emily Krueger,R57_P4,These list there probably wall,Emily Krueger; Theodore Rice; Tristan Brown; Willie Carter; Rebecca Henderson; Jennifer Walker; Teresa Lamb,6,405,1996,Triple-buffered asymmetric capability Journal
57,Emily Krueger,R57_P5,Party draw try institution five ask,Emily Krueger; Donna Scott; Timothy Garcia,2,92,1999,Cross-platform responsive standardization Journal
57,Emily Krueger,R57_P6,Society act almost food start billion real degree,Emily Krueger; Dr. Ashley Walker,1,433,2022,Optional web-enabled flexibility Journal
57,Emily Krueger,R57_P7,Sea smile plan series activity many,Emily Krueger; Melinda Fowler; Laura Cohen; Paul Brown; Pamela Perez; Brian Nunez; Tracy Fowler; Ryan Allen III; William Gallegos,8,206,1999,Synergistic explicit project Journal
57,Emily Krueger,R57_P8,Service local behind interview sign choose,Emily Krueger; Sara Jones; Michaela Robles; David Smith; Kara Miller; Kelly Howell; Melissa Adams,6,221,1982,Robust methodical encryption Journal
57,Emily Krueger,R57_P9,College again right price great out,Emily Krueger; Mr. Jonathan Schmidt; Christian Sanders; Travis Figueroa; Madison Jackson; Todd Davis; Shannon Johnson; Misty Roach; Rachel Thompson,8,155,2005,Ameliorated user-facing process improvement Journal
57,Emily Krueger,R57_P10,Ago with you seat approach maybe cut several,Emily Krueger; Michael Wilson; Evelyn Taylor,2,93,2016,Pre-emptive multimedia project Journal
57,Emily Krueger,R57_P11,Decide western control hope,Emily Krueger; Mr. Roger Erickson II; Terri Mcclain; Christopher Stevens; Vincent Davis; Christopher Delgado; Charles Stewart MD,6,432,1981,Reactive coherent time-frame Journal
57,Emily Krueger,R57_P12,Traditional big time reveal,Emily Krueger; David Johnson; Stephanie Green; Jordan Jones; Donna Peterson; Mary Davies; Tyler Leon,6,291,2005,Total mobile extranet Journal
57,Emily Krueger,R57_P13,Tell offer grow,Emily Krueger; Melinda Vasquez; Tracy Lawson; Michael White; Kevin Chavez; Nathan Garcia; Rachel Jones; Angela Flores; Stephen Jones,8,74,2023,Face-to-face secondary workforce Journal
57,Emily Krueger,R57_P14,Ahead foreign health share,Emily Krueger; Sean Sullivan; Tina Collier; Michelle Mcdowell; Charles Daniel; Scott Escobar; Rachel Mills,6,423,1999,Streamlined demand-driven application Journal
58,Michael Trujillo,R58_P1,Fight once street eat activity money government,Michael Trujillo; Tina Harris; Becky Dodson; Robert Yang; James Brown; Zachary Carlson; Jaime Weber; Jerry Stephens; Kyle Hansen,8,28,2005,Centralized zero administration system engine Journal
58,Michael Trujillo,R58_P2,Culture point world,Michael Trujillo; Patrick Hall,1,413,1999,Visionary dynamic moratorium Journal
58,Michael Trujillo,R58_P3,Knowledge provide offer how fill,Michael Trujillo; Eric Gonzales; William Smith DVM; Erica Harding; Sarah Stark; Ashley Martinez; Mary Shepherd; Nichole Holmes,7,115,1995,Decentralized bandwidth-monitored definition Journal
58,Michael Trujillo,R58_P4,Role movement man option,Michael Trujillo; Carol Peterson; Mr. John Gay; Edward Morris; Theresa Robinson; Raymond James; Steven Brown; Melissa Lewis,7,429,1995,Inverse analyzing workforce Journal
58,Michael Trujillo,R58_P5,Small attorney issue behavior bit white forward,Michael Trujillo; Allison Sanchez; Brian Lee; Crystal Vasquez; John Schroeder; Kenneth Pearson; Brent Ryan; Anthony Smith; Mrs. Beverly Woods,8,44,2006,Focused background attitude Journal
58,Michael Trujillo,R58_P6,Large realize camera it establish,Michael Trujillo; Charles Koch; Amy Coleman; Chad Guerrero; Mitchell Robinson; Teresa Weber; Alexander Cole; Steven Chandler,7,180,2003,Cross-platform hybrid contingency Journal
58,Michael Trujillo,R58_P7,Spend wide age doctor receive reduce action,Michael Trujillo; Annette Munoz; Tracy Perry; Teresa Burgess; Jeffrey Bean; Zachary Terry; Angela Daniel; Zachary Johnson; Anthony Rosario; Bradley English,9,255,2014,Secured grid-enabled matrices Journal
58,Michael Trujillo,R58_P8,Information something exactly nor company bring,Michael Trujillo; Jonathan Stewart; Meghan Johnson; Mrs. Stacey Shields; Shane Bailey,4,178,2016,Multi-layered system-worthy secured line Journal
58,Michael Trujillo,R58_P9,Picture affect authority effort size well,Michael Trujillo; Joseph Smith,1,233,2010,Self-enabling national application Journal
